Name,Age,Major,GPA
Student9385,24,Computer Science,3.69
Student3294,24,Biology,2.91
Student8400,24,English,3.26
Student2005,19,History,3.43
Student1224,18,Biology,2.64
Student8610,22,Psychology,2.87
Student3605,19,History,3.79
Student1310,19,History,3.19
Student3097,20,Biology,2.67
Student7687,22,Computer Science,3.1
Student8980,21,Computer Science,2.97
Student7463,22,Computer Science,2.57
Student6613,24,Psychology,3.22
Student542,20,Computer Science,2.85
Student5313,23,Mechanical Engineering,2.63
Student3670,22,Psychology,3.25
Student7846,23,Computer Science,3.37
Student7795,20,History,2.72
Student4095,20,Computer Science,2.59
Student6301,23,Biology,2.85
Student1492,21,English,3.61
Student6711,21,Computer Science,3.25
Student4275,19,History,2.78
Student2554,20,Computer Science,3.26
Student2905,20,Mechanical Engineering,3.97
Student6993,20,Mechanical Engineering,3.91
Student3920,24,Computer Science,2.62
Student5373,20,Psychology,3.02
Student8407,20,English,2.61
Student3964,24,Psychology,3.05
Student7073,24,Biology,3.88
Student9912,23,History,2.55
Student28,22,Computer Science,3.44
Student2651,21,Computer Science,2.78
Student1407,20,Biology,3.71
Student6091,24,Biology,2.7
Student2112,23,Mechanical Engineering,3.56
Student1096,24,History,2.73
Student2413,19,History,2.97
Student8719,21,Biology,2.79
Student7748,24,Biology,2.81
Student2760,21,Mechanical Engineering,3.88
Student4041,19,Computer Science,3.96
Student1531,19,Biology,2.5
Student8135,18,Computer Science,3.64
Student2958,22,Biology,3.17
Student184,19,Computer Science,3.07
Student2002,21,Computer Science,3.54
Student2303,18,Psychology,2.85
Student1105,21,Computer Science,3.18
Student6354,21,Computer Science,3.88
Student7183,19,Psychology,3.94
Student3494,19,English,3.07
Student4501,23,English,2.64
Student5250,20,History,2.88
Student4578,24,Mechanical Engineering,3.87
Student8918,18,Computer Science,3.19
Student3987,18,Psychology,3.81
Student3483,18,English,2.7
Student5446,18,Biology,3.15
Student6348,19,Psychology,3.6
Student5048,24,History,3.42
Student6837,20,Biology,3.64
Student7440,19,English,2.7
Student471,24,Mechanical Engineering,3.6
Student4889,23,History,3.06
Student7156,22,History,3.66
Student580,24,Mechanical Engineering,3.13
Student5899,23,Mechanical Engineering,3.29
Student9015,22,Psychology,3.25
Student4427,20,History,2.52
Student5523,24,Biology,3.69
Student5432,20,Biology,3.98
Student5605,24,Psychology,2.66
Student444,19,English,3.09
Student5505,20,English,3.36
Student4897,21,Psychology,2.85
Student738,18,Psychology,3.53
Student9830,23,History,2.87
Student3608,19,Mechanical Engineering,3.97
Student6098,18,Psychology,2.81
Student2965,21,History,3.83
Student1495,18,Computer Science,3.31
Student1778,21,Biology,3.1
Student3332,21,History,3.83
Student7713,19,English,2.51
Student2611,19,Biology,3.34
Student5747,22,History,3.09
Student4858,21,Mechanical Engineering,3.63
Student9683,18,Psychology,2.53
Student5185,21,English,2.83
Student9651,21,English,3.56
Student2565,21,English,3.69
Student2689,19,Computer Science,3.89
Student6875,20,Computer Science,3.78
Student2102,19,Mechanical Engineering,3.99
Student1259,23,History,3.54
Student6493,22,Psychology,3.63
Student9279,18,Biology,2.54
Student917,22,Mechanical Engineering,3.83
Student3117,23,Computer Science,2.98
Student9489,23,Psychology,3.64
Student6683,24,Computer Science,3.87
Student8131,19,Biology,2.61
Student9256,24,Biology,3.9
Student1065,18,Mechanical Engineering,3.93
Student8552,24,Mechanical Engineering,3.59
Student8096,19,Biology,2.87
Student2528,24,Mechanical Engineering,3.16
Student2983,22,Mechanical Engineering,3.0
Student2222,23,Biology,2.61
Student9470,19,Biology,3.63
Student189,24,Psychology,3.21
Student1036,23,Computer Science,3.97
Student7295,20,Mechanical Engineering,3.59
Student3582,18,Biology,3.97
Student7382,18,Mechanical Engineering,2.8
Student166,19,English,2.87
Student571,24,Biology,3.02
Student6960,22,Computer Science,3.85
Student3586,22,History,3.82
Student2992,19,Computer Science,3.27
Student3356,23,Biology,3.05
Student5502,24,English,3.9
Student4455,20,Mechanical Engineering,4.0
Student4622,23,Biology,3.46
Student3575,20,Mechanical Engineering,2.64
Student7174,24,Psychology,2.61
Student5007,22,History,2.89
Student3414,24,Computer Science,3.2
Student159,23,Mechanical Engineering,2.61
Student5955,19,Biology,3.93
Student2226,23,History,3.69
Student3005,18,Computer Science,2.9
Student6216,18,English,3.96
Student8230,18,Psychology,3.85
Student8904,24,Biology,3.07
Student8942,23,Mechanical Engineering,3.65
Student8672,19,Mechanical Engineering,3.44
Student3317,19,Biology,3.0
Student5130,18,Psychology,2.96
Student1902,20,Mechanical Engineering,3.78
Student4955,19,Computer Science,3.72
Student375,19,Biology,3.77
Student5626,21,Mechanical Engineering,3.8
Student400,24,History,3.06
Student5594,19,English,2.62
Student2541,22,Computer Science,3.93
Student7574,20,English,3.65
Student7128,23,Biology,2.86
Student8341,23,Computer Science,2.5
Student8501,23,English,2.75
Student7957,19,History,3.37
Student3497,22,English,3.91
Student4161,23,Psychology,2.79
Student9499,23,Computer Science,3.57
Student7150,20,History,3.34
Student3351,22,English,3.04
Student8060,24,English,2.5
Student1944,19,Psychology,2.57
Student3167,24,Biology,2.51
Student2041,22,Psychology,2.96
Student933,24,Psychology,3.71
Student5231,18,Computer Science,3.31
Student1824,18,History,3.12
Student9219,23,Psychology,3.06
Student6346,18,Biology,3.84
Student319,24,English,3.02
Student4667,23,Computer Science,3.44
Student9919,22,Computer Science,2.83
Student3021,20,History,3.77
Student27,20,English,3.95
Student5024,19,History,2.68
Student1062,19,Biology,2.75
Student9647,21,Psychology,3.86
Student5852,20,Mechanical Engineering,3.86
Student6694,24,English,3.22
Student155,18,Computer Science,3.15
Student966,23,English,3.4
Student8133,19,Biology,3.34
Student6476,21,Psychology,2.97
Student8447,21,Biology,3.13
Student5702,18,Mechanical Engineering,3.43
Student2498,20,History,3.96
Student509,24,Computer Science,2.78
Student2648,19,English,3.95
Student9794,23,Mechanical Engineering,3.19
Student4061,22,History,3.19
Student2175,24,Psychology,3.02
Student8344,20,Computer Science,3.96
Student1863,20,Computer Science,2.6
Student4922,22,English,2.75
Student7278,19,Computer Science,3.54
Student5133,21,Computer Science,3.81
Student7323,22,Psychology,2.51
Student9258,24,Computer Science,3.52
Student6840,18,History,2.93
Student3113,21,Biology,3.34
Student8522,22,Mechanical Engineering,3.55
Student7297,24,English,3.15
Student5226,23,History,3.37
Student7542,23,Mechanical Engineering,3.82
Student7105,18,Mechanical Engineering,3.32
Student5384,19,Mechanical Engineering,3.08
Student2880,23,Biology,3.78
Student5824,18,Biology,3.6
Student8802,18,Computer Science,3.69
Student4713,18,Biology,3.25
Student4862,18,Mechanical Engineering,3.06
Student6111,19,Computer Science,3.24
Student6603,20,Psychology,3.72
Student1163,21,Computer Science,3.74
Student1516,19,Mechanical Engineering,2.53
Student1319,22,Psychology,3.3
Student642,24,Psychology,3.03
Student8652,23,Computer Science,3.21
Student2182,20,Biology,2.57
Student6371,19,History,2.51
Student660,21,Psychology,2.95
Student3430,23,History,3.54
Student232,19,Computer Science,3.73
Student9640,21,Psychology,3.85
Student1948,24,History,3.63
Student8404,24,English,2.69
Student6353,23,Computer Science,3.37
Student2038,19,Biology,3.39
Student2412,23,Biology,2.58
Student293,22,English,3.24
Student2782,22,English,2.5
Student9115,19,Biology,3.4
Student6475,21,Mechanical Engineering,3.06
Student9622,21,Computer Science,2.98
Student2479,24,Biology,3.9
Student1281,19,History,3.26
Student6740,21,Mechanical Engineering,2.53
Student9544,19,History,3.53
Student5070,20,English,3.92
Student6838,23,Psychology,3.0
Student5476,20,History,3.96
Student4735,20,Mechanical Engineering,3.39
Student3055,18,Biology,2.99
Student5776,24,Biology,3.46
Student8087,22,Computer Science,2.6
Student5876,20,English,2.68
Student2039,23,History,3.68
Student8127,21,Mechanical Engineering,3.48
Student1232,19,English,3.42
Student267,18,Biology,3.66
Student2708,23,Psychology,2.54
Student3386,23,History,2.66
Student5014,19,Computer Science,3.02
Student4268,24,Biology,3.45
Student1292,24,Psychology,3.1
Student7266,21,Psychology,3.63
Student44,23,Biology,3.02
Student250,24,Biology,3.22
Student7088,22,Psychology,3.5
Student3105,19,English,2.78
Student9440,23,Computer Science,3.98
Student3749,20,Biology,2.68
Student6667,21,Biology,2.91
Student3722,19,Biology,2.52
Student647,18,Biology,2.75
Student892,23,Computer Science,3.18
Student1222,23,Computer Science,3.23
Student5235,21,Mechanical Engineering,2.76
Student2889,22,History,3.51
Student7874,21,Biology,3.15
Student7923,18,Mechanical Engineering,3.79
Student8627,21,Biology,3.7
Student2085,18,Mechanical Engineering,3.87
Student4997,18,Biology,3.19
Student5832,22,Biology,2.96
Student9174,24,History,2.72
Student5275,22,Mechanical Engineering,3.87
Student6515,23,Computer Science,3.4
Student8680,21,Mechanical Engineering,2.55
Student298,24,English,2.85
Student9768,19,Biology,3.96
Student3789,20,Psychology,3.49
Student7076,20,Computer Science,2.53
Student8466,23,Biology,2.65
Student2322,23,Psychology,3.53
Student8345,24,Biology,3.33
Student4254,23,English,2.88
Student7888,23,English,3.4
Student5300,19,Psychology,2.66
Student6473,24,Computer Science,3.61
Student1912,24,English,3.2
Student9415,18,Psychology,3.14
Student3095,23,English,3.83
Student7016,22,Biology,2.66
Student9563,22,English,3.96
Student1888,24,Mechanical Engineering,3.2
Student3320,20,Computer Science,2.82
Student5800,19,English,3.83
Student5603,20,English,3.23
Student6395,23,English,3.67
Student3974,18,Mechanical Engineering,3.7
Student8958,21,Mechanical Engineering,3.22
Student3143,18,Psychology,2.78
Student2633,22,Biology,3.85
Student9432,23,History,3.12
Student9641,20,Mechanical Engineering,3.02
Student7260,23,History,3.84
Student4037,21,Psychology,3.92
Student7306,20,History,3.09
Student9681,20,Computer Science,3.68
Student2353,20,Mechanical Engineering,3.04
Student9434,20,History,2.71
Student3390,18,Biology,3.32
Student7106,20,Biology,2.95
Student1077,24,Mechanical Engineering,3.21
Student9090,18,Biology,3.07
Student3507,20,Biology,2.87
Student6979,20,Mechanical Engineering,2.81
Student1052,20,English,2.74
Student4332,24,Psychology,3.67
Student5954,18,History,3.68
Student3502,18,Mechanical Engineering,2.71
Student9443,24,Biology,2.62
Student5380,24,Biology,3.88
Student7854,18,Biology,3.39
Student5035,19,Mechanical Engineering,3.57
Student8343,20,Psychology,3.87
Student9737,20,History,3.57
Student3613,24,History,3.33
Student3413,20,Biology,3.31
Student5675,20,History,2.97
Student845,20,Biology,3.78
Student3513,18,Psychology,3.13
Student5220,23,Computer Science,3.64
Student5148,22,Computer Science,3.09
Student98,22,Psychology,3.52
Student8800,18,Biology,2.89
Student6471,19,Mechanical Engineering,2.8
Student9805,24,English,3.12
Student5485,19,Psychology,2.6
Student8025,23,Mechanical Engineering,2.73
Student4868,21,History,2.61
Student8128,23,Biology,3.71
Student8778,22,Computer Science,2.88
Student6171,21,Mechanical Engineering,3.37
Student1601,18,History,2.86
Student9087,18,Computer Science,2.7
Student7040,24,Computer Science,2.9
Student235,19,Biology,3.35
Student4802,19,Computer Science,2.66
Student4874,23,English,3.01
Student6162,20,Psychology,2.75
Student7546,23,Computer Science,3.59
Student9170,20,Mechanical Engineering,3.42
Student3305,21,English,2.96
Student45,24,English,3.87
Student4307,24,Computer Science,3.15
Student6500,18,Psychology,3.86
Student7948,23,Biology,2.88
Student3345,21,Biology,3.97
Student6969,19,History,2.53
Student3321,18,Mechanical Engineering,3.93
Student9045,20,History,4.0
Student4394,18,Computer Science,2.76
Student5683,21,Biology,3.01
Student5385,24,English,2.82
Student8411,21,History,3.84
Student6614,23,English,3.13
Student2242,20,Biology,2.62
Student6583,22,Biology,3.46
Student4596,22,History,3.4
Student4811,23,Biology,3.09
Student5498,21,History,3.87
Student5741,23,Mechanical Engineering,2.98
Student6590,24,Mechanical Engineering,3.35
Student413,24,Psychology,2.78
Student9783,18,Mechanical Engineering,3.92
Student3682,24,Psychology,2.8
Student1534,22,Psychology,3.34
Student6922,20,Biology,3.06
Student1799,18,Psychology,2.58
Student1520,24,Psychology,3.94
Student2920,18,English,3.51
Student9589,24,Biology,3.46
Student4018,22,History,3.35
Student6054,18,History,2.86
Student680,21,History,3.07
Student5458,21,Biology,3.13
Student5339,22,Computer Science,2.57
Student6217,20,Biology,2.94
Student8585,19,English,2.74
Student3862,20,Psychology,3.51
Student974,24,Computer Science,2.71
Student3309,24,Computer Science,3.43
Student3790,20,Biology,3.04
Student8069,18,History,2.61
Student8542,21,English,3.8
Student3398,20,Computer Science,3.48
Student1650,21,English,2.93
Student8640,24,Biology,2.66
Student4853,22,Computer Science,2.88
Student2607,24,Computer Science,3.53
Student1021,23,Mechanical Engineering,3.1
Student3302,23,History,3.64
Student4134,19,History,2.99
Student7210,22,Mechanical Engineering,3.44
Student8736,20,Biology,2.75
Student4672,19,English,3.35
Student1764,22,Psychology,2.68
Student5937,19,Mechanical Engineering,2.52
Student1411,20,Mechanical Engineering,3.78
Student4184,21,Computer Science,3.32
Student8325,23,Biology,2.51
Student8836,22,History,2.93
Student4882,22,English,2.56
Student9637,20,Biology,2.7
Student5562,19,Computer Science,3.06
Student871,21,English,2.51
Student7451,21,Biology,3.9
Student6276,24,Psychology,3.8
Student3404,20,Computer Science,3.52
Student6563,21,Mechanical Engineering,2.63
Student5598,21,Computer Science,3.38
Student9131,19,Mechanical Engineering,2.8
Student3397,18,English,2.91
Student2809,23,Biology,3.83
Student3565,18,Mechanical Engineering,3.56
Student6456,24,Computer Science,2.54
Student579,18,Computer Science,3.04
Student7915,23,English,3.69
Student3744,20,English,3.03
Student8123,24,Biology,2.9
Student746,22,History,3.12
Student7929,20,Mechanical Engineering,3.88
Student7359,24,Psychology,3.16
Student3531,20,Psychology,2.55
Student6352,20,Mechanical Engineering,3.17
Student590,22,Biology,2.63
Student1668,19,Mechanical Engineering,2.58
Student6167,19,Mechanical Engineering,2.74
Student8956,19,Mechanical Engineering,3.51
Student6546,18,Biology,3.74
Student1346,19,Mechanical Engineering,2.5
Student4751,20,Computer Science,2.89
Student1273,23,Biology,3.24
Student6341,18,English,2.99
Student1113,19,Computer Science,3.05
Student9977,20,Mechanical Engineering,3.78
Student1119,22,Mechanical Engineering,3.03
Student8841,24,Biology,2.62
Student1269,23,Biology,3.24
Student5763,22,Mechanical Engineering,2.63
Student1365,18,History,3.29
Student9298,18,Mechanical Engineering,3.11
Student9327,22,Mechanical Engineering,2.53
Student268,22,Mechanical Engineering,2.75
Student5654,20,History,2.98
Student3726,21,Biology,3.99
Student1544,18,Mechanical Engineering,3.71
Student3944,24,English,3.93
Student8232,23,Computer Science,3.19
Student3888,22,Mechanical Engineering,2.52
Student6225,19,Mechanical Engineering,3.44
